"","mean_senti","Date"
"1",1.5,2008-08-01
"2",-0.25,2009-07-01
"3",0,2009-09-01
"4",0,2010-02-01
"5",1.25,2010-04-01
"6",1.75,2010-09-01
"7",0.85,2010-10-01
"8",0.3,2011-03-01
"9",0.3,2011-04-01
"10",0.466666666666667,2011-05-01
"11",0,2011-06-01
"12",2.475,2011-10-01
"13",0,2011-12-01
"14",0.3,2012-02-01
"15",1,2012-03-01
"16",0,2012-04-01
"17",-0.0625,2012-09-01
"18",0.75,2012-10-01
"19",0.9,2012-11-01
"20",0,2012-12-01
"21",0.8,2013-01-01
"22",-0.216666666666667,2013-02-01
"23",-0.116666666666667,2013-03-01
"24",0.25,2013-04-01
"25",2.1,2013-05-01
"26",0.0833333333333333,2013-06-01
"27",6.93889390390723e-18,2013-07-01
"28",0.9,2013-08-01
"29",0.4375,2013-09-01
"30",1.2,2013-11-01
"31",0.925,2013-12-01
"32",0.5625,2014-03-01
"33",0.283333333333333,2014-04-01
"34",0.25,2014-05-01
"35",0.1,2014-06-01
"36",0.872727272727273,2014-07-01
"37",0.5,2014-08-01
"38",0.09375,2014-09-01
"39",0.9,2014-10-01
"40",0.7,2014-11-01
"41",0,2015-03-01
"42",-0.2,2015-04-01
"43",-0.125,2015-05-01
"44",0.504166666666667,2015-06-01
"45",0.35,2015-08-01
"46",0.25,2015-09-01
"47",0.375,2015-10-01
"48",0.375,2015-11-01
"49",0.6,2016-01-01
"50",0.6625,2016-02-01
"51",0.75,2016-03-01
"52",0.658333333333333,2016-04-01
"53",0.3,2016-05-01
"54",0,2016-06-01
"55",0.189285714285714,2016-07-01
"56",0,2016-08-01
"57",0.5875,2016-09-01
"58",0.715,2016-10-01
"59",-0.075,2016-11-01
"60",-0.75,2016-12-01
"61",0.3,2017-01-01
"62",0.5,2017-02-01
"63",0.196428571428571,2017-04-01
"64",0,2017-06-01
"65",0.875,2017-07-01
"66",0.625,2017-08-01
"67",0.44,2017-09-01
"68",0.65,2017-10-01
"69",0.375,2017-11-01
"70",1.175,2017-12-01
"71",0.08,2018-01-01
"72",1.75,2018-02-01
"73",0.3,2018-03-01
"74",0.43125,2018-04-01
"75",1.8875,2018-05-01
"76",2.1575,2018-06-01
"77",1.5,2018-07-01
"78",0.708333333333333,2018-08-01
"79",0.619,2018-09-01
"80",0.566666666666667,2018-10-01
"81",0.683333333333333,2018-11-01
"82",0.75,2018-12-01
"83",0.3,2019-01-01
"84",0.833333333333333,2019-02-01
"85",0.8,2019-03-01
"86",1.07083333333333,2019-04-01
"87",0.45,2019-05-01
"88",0.725,2019-07-01
"89",0.5625,2019-08-01
"90",1,2019-09-01
"91",1.57,2019-10-01
"92",0.8875,2019-11-01
"93",0.69,2019-12-01
"94",0.15,2020-01-01
"95",0.625,2020-02-01
"96",0.6625,2020-03-01
"97",0,2020-04-01
"98",0.2625,2020-05-01
"99",0.47,2020-06-01
"100",0.783333333333333,2020-07-01
"101",0.4875,2020-08-01
"102",0.8,2020-09-01
"103",0.51,2020-10-01
"104",1.675,2020-11-01
"105",0.45,2020-12-01
"106",1.05,2021-02-01
"107",-0.875,2021-03-01
"108",0.3,2021-04-01
"109",0,2021-05-01
"110",1.60625,2021-06-01
"111",1.05,2021-07-01
"112",0.0166666666666667,2021-08-01
