"","mean_senti","Date"
"1",-0.75,2009-04-01
"2",-0.75,2009-11-01
"3",-0.5125,2009-12-01
"4",-0.35,2010-02-01
"5",2.65,2010-03-01
"6",-0.525,2010-05-01
"7",0,2010-06-01
"8",0,2010-07-01
"9",-0.25,2010-09-01
"10",1.65,2010-10-01
"11",0.75,2010-12-01
"12",-1.65,2011-01-01
"13",-0.71875,2011-02-01
"14",0.5,2011-03-01
"15",0.25,2011-04-01
"16",-0.107142857142857,2011-05-01
"17",-0.0533333333333333,2011-06-01
"18",0.775,2011-07-01
"19",0.433333333333333,2011-08-01
"20",0.591666666666667,2011-09-01
"21",0.53125,2011-10-01
"22",0,2011-11-01
"23",-0.3,2011-12-01
"24",0,2012-01-01
"25",0,2012-02-01
"26",-0.404166666666667,2012-03-01
"27",-0.0678571428571429,2012-05-01
"28",0.625,2012-06-01
"29",0.298151848151848,2012-07-01
"30",0.0291666666666667,2012-08-01
"31",-0.25,2012-10-01
"32",0.166666666666667,2012-11-01
"33",0.3375,2012-12-01
"34",-0.241666666666667,2013-01-01
"35",-0.25,2013-02-01
"36",0,2013-03-01
"37",-1.48125,2013-04-01
"38",0,2013-05-01
"39",-0.04,2013-06-01
"40",-0.266666666666667,2013-07-01
"41",0,2013-08-01
"42",-1.09387755102041,2013-09-01
"43",0.4125,2013-10-01
"44",0.61,2013-11-01
"45",0.9,2013-12-01
"46",-0.375,2014-01-01
"47",0,2014-02-01
"48",-0.25,2014-03-01
"49",0.05,2014-04-01
"50",-0.294444444444444,2014-05-01
"51",0.175,2014-06-01
"52",0.8,2014-07-01
"53",-0.125,2014-08-01
"54",0.466666666666667,2014-09-01
"55",0.365555555555556,2014-10-01
"56",0.216666666666667,2014-11-01
"57",-1,2014-12-01
"58",0,2015-01-01
"59",0.3,2015-02-01
"60",0.267202380952381,2015-03-01
"61",0.10922619047619,2015-04-01
"62",0.0158333333333333,2015-05-01
"63",0.171666666666667,2015-06-01
"64",0.556276415891801,2015-07-01
"65",0.357142857142857,2015-08-01
"66",0.164285714285714,2015-09-01
"67",0.0134027777777778,2015-10-01
"68",0.385416666666667,2015-11-01
"69",-0.0444444444444444,2015-12-01
"70",-0.246913580246914,2016-01-01
"71",-0.119444444444444,2016-02-01
"72",0.625,2016-03-01
"73",-0.336363636363636,2016-04-01
"74",0.321428571428571,2016-05-01
"75",-0.502777777777778,2016-06-01
"76",0.25,2016-07-01
"77",0,2016-08-01
"78",-0.133333333333333,2016-09-01
"79",0.0762987012987013,2016-10-01
"80",0.25,2016-11-01
"81",0.25,2016-12-01
"82",0.125,2017-01-01
"83",0,2017-02-01
"84",0.5125,2017-03-01
"85",0.5,2017-04-01
"86",0.46,2017-05-01
"87",-0.125,2017-06-01
"88",-0.133333333333333,2017-07-01
"89",-0.32,2017-08-01
"90",0.2375,2017-09-01
"91",0.65,2017-11-01
"92",2.5,2017-12-01
"93",0,2018-01-01
"94",0.983333333333333,2018-03-01
"95",0.65,2018-04-01
"96",1,2018-05-01
"97",-0.544444444444445,2018-06-01
"98",-0.102777777777778,2018-07-01
"99",0.239285714285714,2018-08-01
"100",0.383712121212121,2018-09-01
"101",0.225,2018-10-01
"102",0.680357142857143,2018-11-01
"103",0.854166666666667,2018-12-01
"104",1.35,2019-01-01
"105",-0.175,2019-02-01
"106",0.2,2019-03-01
"107",0.2375,2019-04-01
"108",0.0391666666666667,2019-05-01
"109",0.983333333333333,2019-06-01
"110",0.108333333333333,2019-07-01
"111",0.65,2019-08-01
"112",-0.75,2019-09-01
"113",-0.75,2019-10-01
"114",0.25,2019-11-01
"115",0.6125,2019-12-01
"116",0.8,2020-01-01
"117",0.348148148148148,2020-02-01
"118",0,2020-03-01
"119",0,2020-04-01
"120",-0.00577380952380949,2020-05-01
"121",0.5,2020-06-01
"122",0.4,2020-07-01
"123",-0.41,2020-08-01
"124",-0.305555555555556,2020-09-01
"125",-0.125,2020-10-01
"126",0.334583333333333,2020-11-01
"127",0.0103896103896104,2020-12-01
"128",0.4125,2021-01-01
"129",0.0875757575757576,2021-02-01
"130",0.0301592563509936,2021-03-01
"131",0.259270136360147,2021-04-01
"132",-0.113636363636364,2021-05-01
"133",-0.5,2021-06-01
"134",0.4125,2021-07-01
"135",0.95,2021-08-01
