"","mean_senti","Date"
"1",1,2009-04-01
"2",0.4,2009-06-01
"3",0.25,2009-07-01
"4",-0.075,2009-08-01
"5",0.5,2009-09-01
"6",0.65,2009-10-01
"7",0.65,2009-11-01
"8",0.141666666666667,2009-12-01
"9",0.683333333333333,2010-01-01
"10",0,2010-02-01
"11",0.3,2010-03-01
"12",0.35,2010-04-01
"13",0.335714285714286,2010-06-01
"14",-0.0833333333333333,2010-07-01
"15",0.5625,2010-08-01
"16",0.875,2010-09-01
"17",0.125,2010-10-01
"18",0.8,2010-11-01
"19",0.5,2010-12-01
"20",1.3,2011-01-01
"21",0.4,2011-02-01
"22",0.75,2011-03-01
"23",0.4,2011-04-01
"24",0.6,2011-05-01
"25",0.0916666666666667,2011-06-01
"26",0.666666666666667,2011-07-01
"27",0.303571428571429,2011-08-01
"28",0.74375,2011-09-01
"29",-0.175,2011-10-01
"30",0.7,2011-11-01
"31",-0.25,2011-12-01
"32",-0.264285714285714,2012-01-01
"33",0.28125,2012-02-01
"34",0.428125,2012-03-01
"35",-0.0178571428571428,2012-04-01
"36",0.00166666666666667,2012-05-01
"37",0.419444444444444,2012-06-01
"38",0.191666666666667,2012-07-01
"39",0.145454545454545,2012-08-01
"40",-0.05,2012-09-01
"41",0.433333333333333,2012-10-01
"42",0.244791666666667,2012-11-01
"43",0.178571428571429,2012-12-01
"44",0.392857142857143,2013-01-01
"45",-0.195,2013-02-01
"46",0.78125,2013-03-01
"47",-0.0666666666666667,2013-04-01
"48",0.461363636363636,2013-05-01
"49",0.657142857142857,2013-06-01
"50",0.157291666666667,2013-07-01
"51",0.63,2013-08-01
"52",0.175,2013-09-01
"53",-0.00833333333333334,2013-10-01
"54",0.607142857142857,2013-11-01
"55",1.1,2013-12-01
"56",0.0333333333333333,2014-01-01
"57",-0.25,2014-02-01
"58",0.27,2014-03-01
"59",0.65,2014-04-01
"60",0.557142857142857,2014-05-01
"61",0.8625,2014-06-01
"62",0.155555555555556,2014-07-01
"63",0.133333333333333,2014-08-01
"64",-0.125,2014-09-01
"65",-0.075,2014-10-01
"66",0.441666666666667,2014-11-01
"67",0.283333333333333,2014-12-01
"68",-0.0625,2015-01-01
"69",0.688888888888889,2015-02-01
"70",0.45,2015-03-01
"71",0.914285714285714,2015-04-01
"72",0.242857142857143,2015-05-01
"73",0.116666666666667,2015-06-01
"74",0.36875,2015-07-01
"75",0.33,2015-08-01
"76",0.175,2015-09-01
"77",0.25,2015-10-01
"78",0.21,2015-11-01
"79",0.441666666666667,2015-12-01
"80",0.432692307692308,2016-01-01
"81",-0.08125,2016-02-01
"82",0.334090909090909,2016-03-01
"83",0.514583333333333,2016-04-01
"84",-0.108333333333333,2016-05-01
"85",0.472222222222222,2016-06-01
"86",0.166666666666667,2016-07-01
"87",0.18,2016-08-01
"88",-0.1,2016-09-01
"89",-0.383333333333333,2016-10-01
"90",0.3375,2016-11-01
"91",0.0833333333333333,2016-12-01
"92",0.739814814814815,2017-01-01
"93",0.455625,2017-02-01
"94",0.341666666666667,2017-03-01
"95",0.328571428571429,2017-04-01
"96",0.15,2017-05-01
"97",0.1234375,2017-06-01
"98",0.527777777777778,2017-07-01
"99",0.5,2017-08-01
"100",0.407142857142857,2017-09-01
"101",0.666666666666667,2017-10-01
"102",0.888333333333333,2017-11-01
"103",0.558653846153846,2017-12-01
"104",0.5,2018-01-01
"105",0.822222222222222,2018-02-01
"106",0.122222222222222,2018-03-01
"107",0.8375,2018-04-01
"108",0.0741758241758242,2018-05-01
"109",0.229166666666667,2018-06-01
"110",0.463333333333333,2018-07-01
"111",0.358333333333333,2018-08-01
"112",1.2825,2018-09-01
"113",0.2125,2018-10-01
"114",0.19375,2018-11-01
"115",0.00625000000000001,2018-12-01
"116",-0.2,2019-01-01
"117",0.833333333333333,2019-02-01
"118",1.15,2019-03-01
"119",0.8075,2019-04-01
"120",0.778787878787879,2019-05-01
"121",0.502564102564103,2019-06-01
"122",1.01666666666667,2019-07-01
"123",0.425,2019-08-01
"124",1.05625,2019-09-01
"125",-0.156651467698354,2019-10-01
"126",0.708333333333333,2019-11-01
"127",0.05625,2019-12-01
"128",0.2825,2020-01-01
"129",0.204545454545455,2020-02-01
"130",0.7,2020-03-01
"131",0.55625,2020-04-01
"132",0.800555555555556,2020-05-01
"133",1.05576923076923,2020-06-01
"134",0.407142857142857,2020-07-01
"135",0.7,2020-08-01
"136",0.275,2020-09-01
"137",0.479166666666667,2020-10-01
"138",-0.24,2020-11-01
"139",0.786666666666667,2020-12-01
"140",0.06,2021-01-01
"141",0.145,2021-02-01
"142",0.370833333333333,2021-03-01
"143",0.419318181818182,2021-04-01
"144",0.595,2021-05-01
"145",0.3325,2021-06-01
"146",0.711111111111111,2021-07-01
"147",0.525,2021-08-01
