"","sentiment","n","percent"
"1","anger",11,4.26
"2","anticipation",48,18.6
"3","disgust",31,12.02
"4","fear",30,11.63
"5","joy",27,10.47
"6","sadness",47,18.22
"7","surprise",13,5.04
"8","trust",51,19.77
