"","sentiment","n","percent"
"1","anger",3,13.64
"2","anticipation",4,18.18
"3","fear",4,18.18
"4","joy",3,13.64
"5","sadness",1,4.55
"6","surprise",4,18.18
"7","trust",3,13.64
