"","created_at","mean_senti"
"1",2008-07-10,0.1
"2",2008-08-07,-0.25
"3",2008-11-03,0.85
"4",2008-11-14,0.9
"5",2008-11-24,1.85
"6",2009-02-12,1.1
"7",2009-03-02,0.1
"8",2009-03-27,-0.5
"9",2009-04-03,0
"10",2009-04-07,0.15
"11",2009-04-09,-0.5
"12",2009-04-10,-0.5
"13",2009-04-12,0
"14",2009-04-14,0
"15",2009-04-16,-0.5
"16",2009-04-22,-0.275
"17",2009-04-25,-0.5
"18",2009-04-27,0.65
"19",2009-04-30,0.7
"20",2009-05-06,0.1
"21",2009-05-19,0.1
"22",2009-05-23,1
"23",2009-05-30,-0.25
"24",2009-06-27,0.5
"25",2009-06-29,-0.75
"26",2009-07-02,1.1
"27",2009-07-15,0
"28",2009-07-16,-0.65
"29",2009-07-18,-0.15
"30",2009-07-27,0.75
"31",2009-07-29,0.683333333333333
"32",2009-07-31,0.8
"33",2009-08-04,-0.5
"34",2009-08-07,1.4
"35",2009-08-16,-0.325
"36",2009-08-26,-1
"37",2009-09-01,-0.15
"38",2009-09-02,0.425
"39",2009-09-17,-0.25
"40",2009-10-17,0.35
"41",2009-10-21,0.25
"42",2009-10-22,0
"43",2009-10-29,0.5
"44",2009-10-30,1.6
"45",2009-11-05,-0.216666666666667
"46",2009-11-09,0.8
"47",2009-11-10,0.25
"48",2009-11-16,-0.0833333333333333
"49",2009-11-18,1.6
"50",2009-11-19,0.8
"51",2009-11-20,0.9
"52",2009-11-21,-0.25
"53",2009-11-24,0.683333333333333
"54",2009-11-25,-0.0375
"55",2009-11-26,0.5375
"56",2009-11-28,1.25
"57",2009-12-01,0
"58",2009-12-08,0.5
"59",2009-12-14,-0.5
"60",2009-12-22,1
"61",2009-12-27,0
"62",2010-01-06,0.1
"63",2010-01-09,0.15
"64",2010-01-27,0.1
"65",2010-01-31,0.8
"66",2010-02-02,0.1
"67",2010-02-11,0
"68",2010-02-27,0.8
"69",2010-03-01,-0.15
"70",2010-03-02,-0.1
"71",2010-03-17,-0.35
"72",2010-03-18,0.166666666666667
"73",2010-03-26,0.05
"74",2010-03-28,0
"75",2010-03-30,-0.666666666666667
"76",2010-04-07,-0.35
"77",2010-04-11,-0.5
"78",2010-04-13,1.1
"79",2010-04-20,-0.25
"80",2010-04-21,-0.125
"81",2010-04-23,1.35
"82",2010-04-24,0.75
"83",2010-04-25,0.95
"84",2010-04-28,0.1
"85",2010-04-30,0.75
"86",2010-05-01,0.6
"87",2010-05-04,1.3
"88",2010-05-08,1
"89",2010-05-12,0.6
"90",2010-05-17,0.5
"91",2010-05-18,0.25
"92",2010-05-19,0
"93",2010-05-26,2.15
"94",2010-05-28,0.2
"95",2010-05-31,0.75
"96",2010-06-01,0.4
"97",2010-06-10,0
"98",2010-06-14,0.5
"99",2010-06-15,-0.1
"100",2010-06-18,0
"101",2010-06-19,-0.5
"102",2010-06-20,1
"103",2010-07-02,0.125
"104",2010-07-09,-0.25
"105",2010-07-10,-0.5
"106",2010-07-13,0
"107",2010-07-15,0.5
"108",2010-07-16,0.8
"109",2010-07-17,0
"110",2010-07-20,-0.5
"111",2010-07-23,-0.407142857142857
"112",2010-07-24,-0.35
"113",2010-07-25,0.6
"114",2010-07-27,0.05
"115",2010-07-28,-0.35
"116",2010-08-02,-0.35
"117",2010-08-03,0.9
"118",2010-08-04,-0.4
"119",2010-08-05,1.325
"120",2010-08-07,0.8
"121",2010-08-21,1.2
"122",2010-08-24,-0.2
"123",2010-08-29,1.275
"124",2010-08-30,0.25
"125",2010-08-31,0
"126",2010-09-03,2.05
"127",2010-09-07,0.2
"128",2010-09-08,-0.5
"129",2010-09-11,0
"130",2010-09-12,0.05
"131",2010-09-13,0.8
"132",2010-09-19,-0.5
"133",2010-09-23,0.6
"134",2010-09-25,-0.2
"135",2010-09-27,-0.25
"136",2010-10-01,0
"137",2010-10-02,0
"138",2010-10-03,0
"139",2010-10-04,0.075
"140",2010-10-05,0.0166666666666667
"141",2010-10-06,0.108333333333333
"142",2010-10-07,0.633333333333333
"143",2010-10-08,0.75
"144",2010-10-09,2.325
"145",2010-10-10,0
"146",2010-10-12,0
"147",2010-10-28,0
"148",2010-10-29,0.5
"149",2010-10-30,0
"150",2010-11-01,-0.75
"151",2010-11-02,-0.5
"152",2010-11-07,0
"153",2010-11-08,-0.1
"154",2010-11-10,0.85
"155",2010-11-11,0.0875
"156",2010-11-12,0.207692307692308
"157",2010-11-13,-0.1
"158",2010-11-17,0.366666666666667
"159",2010-11-23,0.6375
"160",2010-11-24,-0.3625
"161",2010-11-25,0.491666666666667
"162",2010-11-26,0.8625
"163",2010-12-03,0.6
"164",2010-12-04,0.85
"165",2010-12-10,-0.5
"166",2010-12-11,0.8
"167",2010-12-16,1.45
"168",2010-12-24,0.375
"169",2010-12-25,2.05
"170",2010-12-28,0
"171",2011-01-05,-0.75
"172",2011-01-06,-0.5
"173",2011-01-16,-0.5
"174",2011-01-19,0
"175",2011-01-30,0.25
"176",2011-02-03,-0.5
"177",2011-02-04,0.25
"178",2011-02-09,0.8
"179",2011-02-10,0.5
"180",2011-02-11,0
"181",2011-02-12,-0.6
"182",2011-02-13,0
"183",2011-02-18,-0.75
"184",2011-03-01,0.6
"185",2011-03-10,0
"186",2011-03-11,-0.75
"187",2011-03-15,0.8
"188",2011-03-16,0
"189",2011-03-17,0
"190",2011-03-18,0.8
"191",2011-03-27,-0.8
"192",2011-03-30,-1.75
"193",2011-04-01,0
"194",2011-04-02,0
"195",2011-04-04,0.7
"196",2011-04-05,1.85
"197",2011-04-06,1
"198",2011-04-09,0.166666666666667
"199",2011-04-11,0
"200",2011-04-20,1.45
"201",2011-04-22,1.55
"202",2011-04-24,0
"203",2011-04-29,-0.5
"204",2011-05-02,1.6
"205",2011-05-06,0
"206",2011-05-10,-2
