"","sentiment","n","percent"
"1","anger",1085,6.36
"2","anticipation",3163,18.53
"3","disgust",824,4.83
"4","fear",2824,16.55
"5","joy",2789,16.34
"6","sadness",1414,8.28
"7","surprise",1419,8.31
"8","trust",3549,20.79
