"","sentiment","n","percent"
"1","anger",937,6.1
"2","anticipation",2469,16.07
"3","disgust",1884,12.26
"4","fear",1793,11.67
"5","joy",2201,14.33
"6","sadness",1261,8.21
"7","surprise",1361,8.86
"8","trust",3456,22.5
