"","created_at","mean_senti"
"1",2010-03-16,1.2
"2",2010-03-17,-0.7
"3",2010-08-06,0
"4",2010-09-28,-1.1
"5",2010-11-12,0
"6",2011-01-11,1.2
"7",2011-01-22,0.35
"8",2011-02-17,0
"9",2011-03-30,0.25
"10",2011-04-17,1
"11",2011-06-26,-0.1
"12",2011-07-14,0
"13",2011-07-31,0
"14",2011-08-22,0.25
"15",2011-08-23,0.166666666666667
"16",2011-08-27,1
"17",2011-09-13,1
"18",2011-09-24,1.4
"19",2011-09-26,-0.5
"20",2011-09-27,-0.25
"21",2011-10-03,0.05
"22",2011-10-06,0
"23",2011-10-08,0
"24",2011-10-19,-0.25
"25",2011-10-25,0.4
"26",2011-10-29,0.6
"27",2011-11-01,-0.75
"28",2011-11-02,-0.25
"29",2011-11-08,-0.5
"30",2011-11-11,0.5
"31",2011-11-22,-0.75
"32",2011-11-23,-1.5
"33",2011-12-01,-0.5
"34",2011-12-06,0.75
"35",2011-12-15,-0.75
"36",2011-12-28,-0.75
"37",2012-01-03,0.25
"38",2012-01-21,-0.75
"39",2012-01-22,0.8
"40",2012-01-30,0
"41",2012-02-03,-0.75
"42",2012-02-18,-1
"43",2012-02-19,-0.75
"44",2012-02-26,0
"45",2012-03-02,0.55
"46",2012-03-04,0
"47",2012-03-07,0
"48",2012-03-13,0
"49",2012-03-14,0.05
"50",2012-03-24,0.55
"51",2012-03-27,-1
"52",2012-04-01,-0.116666666666667
"53",2012-04-02,0
"54",2012-04-03,0
"55",2012-04-04,0.55
"56",2012-04-05,0
"57",2012-04-07,-1.15
"58",2012-04-08,0
"59",2012-04-11,0
"60",2012-04-14,-1
"61",2012-04-21,-0.5
"62",2012-04-25,-0.75
"63",2012-05-02,-0.75
"64",2012-05-06,-0.425
"65",2012-05-11,0.4
"66",2012-05-20,0
"67",2012-05-21,-1.75
"68",2012-05-23,0.85
"69",2012-05-28,0
"70",2012-05-29,0.6
"71",2012-06-04,-1.25
"72",2012-06-06,1.35
"73",2012-06-19,-0.575
"74",2012-06-21,0
"75",2012-06-24,-0.1
"76",2012-06-25,1.2
"77",2012-06-27,1.5
"78",2012-07-02,0
"79",2012-07-06,2.05
"80",2012-07-10,0
"81",2012-07-12,0
"82",2012-07-13,0.0333333333333333
"83",2012-07-14,-1.25
"84",2012-07-16,-0.25
"85",2012-07-17,1.1
"86",2012-07-18,-0.55
"87",2012-07-24,0
"88",2012-07-26,0.966666666666667
"89",2012-08-01,1.3
"90",2012-08-06,-0.75
"91",2012-08-07,-0.75
"92",2012-08-16,0
"93",2012-08-17,-0.75
"94",2012-08-19,1.1
"95",2012-08-20,0.5
"96",2012-08-22,1.1
"97",2012-08-23,0.25
"98",2012-08-29,-0.25
"99",2012-09-09,2.15
"100",2012-09-11,0.8
"101",2012-09-14,-0.5
"102",2012-09-19,0
"103",2012-09-20,0.25
"104",2012-09-22,0.5
"105",2012-09-26,0
"106",2012-09-27,0
"107",2012-09-28,0.5
"108",2012-10-01,-0.75
"109",2012-10-09,0.75
"110",2012-10-10,0
"111",2012-10-12,0
"112",2012-10-14,0.6
"113",2012-10-15,-1.25
"114",2012-10-18,1.025
"115",2012-10-30,0
"116",2012-11-05,1.4
"117",2012-11-06,0
"118",2012-11-12,0
"119",2012-11-14,-0.75
"120",2012-11-16,-1
"121",2012-11-28,0
"122",2012-12-08,0.3
"123",2012-12-10,0
"124",2012-12-11,0
"125",2012-12-18,0
"126",2012-12-20,0.75
"127",2012-12-25,-0.205555555555556
"128",2012-12-28,0
"129",2012-12-29,-0.875
"130",2013-01-07,0
"131",2013-01-08,-0.7
"132",2013-01-13,0.25
"133",2013-02-01,-0.75
"134",2013-02-10,0
"135",2013-02-12,-0.05
"136",2013-02-19,0.5
"137",2013-02-20,-1.5
"138",2013-02-21,0.6
"139",2013-02-25,0
"140",2013-02-26,0
"141",2013-03-02,-0.1
"142",2013-03-03,0.65
"143",2013-03-05,-0.225
"144",2013-03-07,0.3
"145",2013-03-17,0
"146",2013-03-18,0
"147",2013-03-21,-0.875
"148",2013-03-22,0.1
"149",2013-03-26,0
"150",2013-03-30,0
"151",2013-04-03,-1
"152",2013-04-04,0
"153",2013-04-05,-0.75
"154",2013-04-08,-1.35
"155",2013-04-09,-0.75
"156",2013-04-11,1.2
"157",2013-04-17,0.25
"158",2013-04-22,-0.9
"159",2013-04-27,0.5
"160",2013-04-30,0.4
"161",2013-05-06,2.2
"162",2013-05-07,2.2
"163",2013-05-08,2.2
"164",2013-05-09,2.2
"165",2013-05-10,2.2
"166",2013-05-11,1.1
"167",2013-05-12,2.2
"168",2013-05-13,1.1
"169",2013-05-14,2.2
"170",2013-05-15,1.1
"171",2013-05-16,2.2
"172",2013-05-17,1.475
"173",2013-05-18,1
"174",2013-05-19,2.2
"175",2013-05-20,2.2
"176",2013-05-21,2.2
"177",2013-05-24,-0.75
"178",2013-05-27,0.0833333333333333
"179",2013-05-31,1.85
"180",2013-06-08,1.1
"181",2013-06-11,2.2
"182",2013-06-14,0
"183",2013-06-21,1.15
"184",2013-07-05,0.5
"185",2013-07-11,2.05
"186",2013-07-14,1.25
"187",2013-07-15,0
"188",2013-07-18,0.6
"189",2013-07-22,0.6
"190",2013-07-23,0
"191",2013-08-02,-0.1
"192",2013-08-16,-0.75
"193",2013-08-17,-0.8
"194",2013-08-19,0
"195",2013-08-23,0
"196",2013-08-27,0
"197",2013-09-01,1.2
"198",2013-09-03,-0.283333333333333
"199",2013-09-10,0.85
"200",2013-09-19,0
"201",2013-09-20,-0.5
"202",2013-09-21,0.8
"203",2013-10-03,0
"204",2013-10-04,-0.1
"205",2013-10-06,0
"206",2013-10-10,0.85
"207",2013-10-11,-0.6
"208",2013-10-13,-0.5
"209",2013-10-14,-0.25
"210",2013-11-14,-0.5
"211",2013-11-15,0
"212",2013-11-16,1.5
"213",2013-11-21,0
"214",2013-12-06,0.25
"215",2013-12-21,0
"216",2013-12-26,0.5
"217",2014-01-07,0
"218",2014-01-17,-0.15
"219",2014-01-21,0
"220",2014-01-22,-0.75
"221",2014-01-24,0
"222",2014-02-06,1.05
"223",2014-02-26,0
"224",2014-03-04,0.25
"225",2014-03-05,0.8
"226",2014-03-23,0
"227",2014-03-26,0.5
"228",2014-04-01,-0.5
"229",2014-04-08,0
"230",2014-04-14,-0.75
"231",2014-04-18,0.5
"232",2014-04-26,-0.15
"233",2014-04-29,0.5
"234",2014-04-30,0
"235",2014-05-07,0
"236",2014-05-09,-0.75
"237",2014-05-15,1.5
"238",2014-06-02,0
"239",2014-06-29,0
"240",2014-07-06,1
"241",2014-07-28,0.75
"242",2014-07-29,-1.75
"243",2014-07-31,1.5
"244",2014-08-01,1.3
"245",2014-08-03,0
"246",2014-08-07,-0.75
"247",2014-08-17,0.5
"248",2014-08-18,0
"249",2014-08-29,-0.5
"250",2014-09-11,1.5
"251",2014-09-20,1.2
"252",2014-10-01,1
"253",2014-10-07,-0.4
"254",2014-10-08,0
"255",2014-10-11,0.05
"256",2014-10-14,2.15
"257",2014-10-18,0
"258",2014-10-27,0
"259",2014-11-01,-0.6
"260",2014-11-30,0
"261",2014-12-18,0
"262",2014-12-29,0
"263",2015-01-01,0.5
"264",2015-01-07,-0.4
"265",2015-01-14,0.1
"266",2015-01-28,0
"267",2015-01-29,0.3
"268",2015-03-06,1.45
"269",2015-03-10,1.05
"270",2015-03-25,0.5
"271",2015-04-11,0.2
"272",2015-04-21,0
"273",2015-04-28,-0.4
"274",2015-05-24,0.4
"275",2015-06-14,0
"276",2015-07-16,-1
"277",2015-07-21,0.1
"278",2015-07-22,1.65
"279",2015-07-23,-1.1
"280",2015-08-03,0.25
"281",2015-08-09,0.5
"282",2015-08-28,1.75
"283",2015-09-20,0.5
"284",2015-09-29,0.85
"285",2015-10-01,-0.155
"286",2015-10-10,1.25
"287",2015-10-11,3.15
"288",2015-10-17,0
"289",2015-10-23,0.6
"290",2015-10-24,0.6
"291",2015-10-28,-0.1
"292",2015-11-11,0.6
"293",2015-11-20,0.25
"294",2015-11-22,-1.15
"295",2015-12-07,0
"296",2015-12-09,2.05
"297",2015-12-11,-0.5
"298",2015-12-16,0.8
"299",2015-12-22,0
"300",2015-12-24,-0.15
"301",2016-01-05,0
"302",2016-01-08,-0.4
"303",2016-01-27,-0.8
"304",2016-01-30,0
"305",2016-02-22,0.5
"306",2016-03-04,-0.75
"307",2016-03-13,1.4
"308",2016-03-23,1.4
"309",2016-04-10,0.6
"310",2016-05-05,-0.25
"311",2016-05-09,-0.4
"312",2016-05-12,-0.25
"313",2016-05-13,0
"314",2016-06-04,-0.5
"315",2016-06-27,0.6
"316",2016-06-28,1.85
"317",2016-08-09,0.55
"318",2016-08-18,0.9
"319",2016-09-24,0
"320",2016-09-30,0.8
"321",2016-10-13,1.2
"322",2016-10-18,-0.6
"323",2016-10-20,1.75
"324",2016-11-03,-1.25
"325",2016-11-05,0
"326",2016-11-09,-0.8
"327",2016-11-20,-0.75
"328",2016-12-19,0
"329",2016-12-29,0
"330",2017-01-04,0
"331",2017-01-10,-0.75
"332",2017-01-19,0
"333",2017-01-21,-1.6
"334",2017-01-23,0
"335",2017-02-02,0
"336",2017-02-03,0.5
"337",2017-02-11,0
"338",2017-02-15,0
"339",2017-02-20,1.35
"340",2017-03-21,0
"341",2017-04-02,1.65
"342",2017-05-19,0.6
"343",2017-07-08,0.4
"344",2017-08-01,1.2
"345",2017-08-15,0
"346",2017-08-23,0
"347",2017-09-02,0
"348",2017-09-23,-0.2
"349",2017-11-20,0
"350",2017-11-23,-1.8
"351",2017-11-26,1.2
"352",2017-12-22,-1.75
"353",2018-01-06,-2.1
"354",2018-03-20,1.9
"355",2018-03-25,0
"356",2018-04-12,0
"357",2018-04-20,-0.25
"358",2018-05-20,-5.5
"359",2018-06-09,-0.1
"360",2018-10-10,0
"361",2018-10-17,0.35
"362",2018-10-22,0.8
"363",2018-11-04,0.65
"364",2018-11-16,1.85
"365",2018-11-18,-1.25
"366",2018-11-22,0
"367",2018-12-02,-0.75
"368",2018-12-12,0
"369",2019-01-01,-0.5
"370",2019-01-08,0.5
"371",2019-01-22,-0.15
"372",2019-02-13,-0.25
"373",2019-02-20,0.8
"374",2019-02-26,-0.65
"375",2019-03-02,1.55
"376",2019-03-19,0
"377",2019-05-09,0.15
"378",2019-06-05,0
"379",2019-06-09,-0.7
"380",2019-06-12,0.25
"381",2019-06-28,1.25
"382",2019-07-10,0.1
"383",2019-07-22,-1.25
"384",2019-07-25,0.75
"385",2019-09-17,0
"386",2019-10-12,2.2
"387",2019-10-16,0.25
"388",2019-11-28,0
"389",2019-12-05,-0.7
"390",2019-12-09,0
"391",2020-01-25,1.85
"392",2020-02-07,0
"393",2020-02-12,0.4
"394",2020-02-14,0
"395",2020-02-20,0.4
"396",2020-03-05,0
"397",2020-03-06,-1.85
"398",2020-03-13,0.75
"399",2020-03-24,-1.75
"400",2020-03-30,-0.25
"401",2020-04-13,-0.25
"402",2020-04-27,0
"403",2020-05-15,3.7
"404",2020-05-22,-0.25
"405",2020-06-02,0.75
"406",2020-06-03,2.6
"407",2020-06-11,0.5
"408",2020-06-16,1
"409",2020-07-01,0
"410",2020-07-02,-0.25
"411",2020-07-14,0.25
"412",2020-07-18,0
"413",2020-07-24,0
"414",2020-07-28,0.75
"415",2020-08-06,3.55
"416",2020-08-21,0.9
"417",2020-08-30,1.4
"418",2020-09-20,-1.9
"419",2020-10-09,-0.5
"420",2020-10-26,0
"421",2020-11-02,-0.75
"422",2020-12-03,1.7
"423",2020-12-17,2.35
"424",2020-12-23,2.05
"425",2021-01-13,0.5
"426",2021-01-14,0.733333333333333
"427",2021-01-16,1.85
"428",2021-01-28,0
"429",2021-02-08,0.75
"430",2021-02-10,-0.25
"431",2021-02-17,-1.6
"432",2021-02-18,1.55
"433",2021-02-24,3.5
"434",2021-02-25,3.05
"435",2021-03-01,-0.25
"436",2021-03-03,1.5
"437",2021-03-11,2.55
"438",2021-04-02,1.25
"439",2021-04-13,1.45
"440",2021-05-03,0.75
"441",2021-05-07,-0.25
"442",2021-05-09,0
"443",2021-05-26,0
"444",2021-07-09,0.5
"445",2021-07-10,0
"446",2021-07-14,0.35
"447",2021-07-30,0.35
"448",2021-08-23,1.3
"449",2021-08-31,-0.75
