"","created_at","mean_senti"
"1",2008-11-30,0.35
"2",2012-06-24,0
"3",2013-01-26,0
"4",2013-02-24,0
"5",2013-03-02,0.25
"6",2014-09-21,0
"7",2015-01-09,0
"8",2015-10-08,0
"9",2015-11-27,0.5
"10",2016-02-19,0
"11",2016-02-20,0
"12",2016-02-24,0
"13",2016-02-25,0
"14",2016-04-13,0.5
"15",2016-04-16,0.25
"16",2016-10-09,0.6
"17",2016-11-16,0
"18",2016-12-21,0.6
"19",2017-01-02,0
"20",2017-01-21,0.35
"21",2017-06-21,0.6
"22",2017-10-29,1.7
"23",2018-01-06,1
"24",2018-01-28,0
"25",2018-04-11,1.55
"26",2018-05-01,0.75
"27",2018-09-04,2.65
"28",2018-11-19,0
"29",2019-01-04,0.35
"30",2019-01-11,0
"31",2019-01-20,0
"32",2019-01-29,1.95
"33",2019-03-01,0.25
"34",2019-03-29,1.35
"35",2019-04-15,-0.95
"36",2019-06-10,1.8
"37",2019-10-10,0.75
"38",2019-10-14,1.9
"39",2020-01-14,0.1
"40",2020-02-21,0.5
"41",2020-03-27,0.75
"42",2020-04-01,0
"43",2020-04-13,0.75
"44",2020-04-16,1.25
"45",2020-05-06,0
"46",2020-05-25,0.4
"47",2020-05-28,0
"48",2020-05-30,0.333333333333333
"49",2020-05-31,0
"50",2020-06-01,2.15
"51",2020-06-02,0
"52",2020-06-06,0.1
"53",2020-06-09,3.2
"54",2020-06-13,0.8
"55",2020-06-14,0
"56",2020-06-17,0.9
"57",2020-06-21,0
"58",2020-07-10,-0.75
"59",2020-07-12,-0.1
"60",2020-08-11,-1.25
"61",2020-10-10,-0.175
"62",2020-10-11,0
"63",2020-10-30,1
"64",2020-11-07,0.35
"65",2020-12-17,0
"66",2021-01-03,-0.25
"67",2021-01-12,3.45
"68",2021-01-13,3
"69",2021-01-15,2.55
"70",2021-07-27,0.55
