"","sentiment","n","percent"
"1","anger",10,8.26
"2","anticipation",11,9.09
"3","disgust",9,7.44
"4","fear",20,16.53
"5","joy",17,14.05
"6","sadness",19,15.7
"7","surprise",9,7.44
"8","trust",26,21.49
