"","created_at","mean_senti"
"1",2007-04-22,0
"2",2008-11-03,-0.25
"3",2008-12-26,-0.25
"4",2008-12-29,0
"5",2009-01-07,0.5
"6",2009-01-11,1
"7",2009-01-19,0
"8",2009-02-02,1.6
"9",2009-02-16,0
"10",2009-03-02,1.3
"11",2009-03-07,1.35
"12",2009-03-08,0.75
"13",2009-03-15,0.25
"14",2009-03-26,0.25
"15",2009-03-28,-0.25
"16",2009-03-29,2.6
"17",2009-04-13,0
"18",2009-04-19,-0.25
"19",2009-04-24,0
"20",2009-04-25,0
"21",2009-04-26,2.35
"22",2009-05-01,1.1
"23",2009-05-02,0.6
"24",2009-05-08,1.35
"25",2009-05-24,0.75
"26",2009-05-25,0.5
"27",2009-05-28,-0.25
"28",2009-05-29,0
"29",2009-05-30,0.6
"30",2009-05-31,-1.15
"31",2009-06-04,0
"32",2009-06-13,0
"33",2009-06-14,-1
"34",2009-06-15,-0.25
"35",2009-06-17,0.8
"36",2009-06-24,0.4
"37",2009-06-26,0.8
"38",2009-06-27,0.25
"39",2009-06-28,-0.75
"40",2009-06-30,0.8
"41",2009-07-03,0.4
"42",2009-07-14,0.5
"43",2009-07-15,0
"44",2009-07-16,0.3
"45",2009-07-26,0.5
"46",2009-08-01,1.65
"47",2009-08-02,0.75
"48",2009-08-03,0.5
"49",2009-08-12,0.75
"50",2009-08-13,1.5
"51",2009-08-19,0.45
"52",2009-08-21,1.2
"53",2009-08-31,0.1
"54",2009-09-07,0.25
"55",2009-09-13,0
"56",2009-09-24,1.25
"57",2009-09-29,0.25
"58",2009-10-01,0
"59",2009-10-05,-0.25
"60",2009-10-17,-0.25
"61",2009-10-20,-0.65
"62",2009-10-22,0.5
"63",2009-10-23,0.6
"64",2009-10-27,0
"65",2009-10-30,0.75
"66",2009-10-31,0.45
"67",2009-11-06,0
"68",2009-11-09,0
"69",2009-11-14,-0.5
"70",2009-11-17,0.05
"71",2009-11-28,0
"72",2009-12-07,-0.0499999999999999
"73",2010-01-01,1.75
"74",2010-01-04,0
"75",2010-01-06,0
"76",2010-01-08,0.0625
"77",2010-01-09,1
"78",2010-01-10,-0.25
"79",2010-01-12,0
"80",2010-01-17,-0.25
"81",2010-01-18,0.75
"82",2010-01-19,-1
"83",2010-01-24,0
"84",2010-01-26,-0.4
"85",2010-02-01,0.766666666666667
"86",2010-02-04,-0.1875
"87",2010-02-05,-0.25
