"","sentiment","n","percent"
"1","anger",359,7.36
"2","anticipation",902,18.48
"3","disgust",247,5.06
"4","fear",648,13.28
"5","joy",617,12.64
"6","sadness",680,13.93
"7","surprise",401,8.22
"8","trust",1026,21.02
