"","sentiment","n","percent"
"1","anger",276,4.25
"2","anticipation",848,13.06
"3","disgust",184,2.83
"4","fear",2461,37.91
"5","joy",601,9.26
"6","sadness",1024,15.77
"7","surprise",326,5.02
"8","trust",772,11.89
