"","sentiment","n","percent"
"1","anger",31,5.19
"2","anticipation",188,31.49
"3","disgust",16,2.68
"4","fear",82,13.74
"5","joy",67,11.22
"6","sadness",74,12.4
"7","surprise",41,6.87
"8","trust",98,16.42
