"","sentiment","n","percent"
"1","anger",3113,6.95
"2","anticipation",7729,17.26
"3","disgust",2769,6.18
"4","fear",6540,14.61
"5","joy",6220,13.89
"6","sadness",5542,12.38
"7","surprise",3793,8.47
"8","trust",9071,20.26
